,business_id,variable,value
8246,KeM_BSl5AfV5ZgFNNdq2vg,checkin_info.1-3,1.0
8247,BAFb16CUpRBKjG0a9189GQ,checkin_info.1-3,1.0
8248,DkdFKXD3nTwHxIlZOurXww,checkin_info.1-3,1.0
8249,R-HoFtiYyl4OIJqr09AdlQ,checkin_info.1-3,1.0
8250,LnCbpxipUrA165zvfaePGw,checkin_info.1-3,1.0
8251,ZjYmvRC_W3kDppoj7wcuYA,checkin_info.1-3,1.0
8252,cEd4dJWJnfXFFEvDnDspyg,checkin_info.1-3,1.0
8253,J9GF1Yg3qzw-G00AHJ-R0A,checkin_info.1-3,1.0
8254,cXyrea2I01hwPI1rNkODfA,checkin_info.1-3,1.0
8255,SvoGcVe3M5U2N2n-vufJ1A,checkin_info.1-3,1.0
8256,sAUKQq5DPVcxfXVWV-Mibw,checkin_info.1-3,1.0
8257,x4moNQwMi_-dZRP_a4-gag,checkin_info.1-3,1.0
8258,7hZGtb0Gd3aRcG1VH-Udcw,checkin_info.1-3,1.0
8259,56Ulj9IFRp5Pz8ufJSHXBg,checkin_info.1-3,1.0
8260,h16e3XoDeeNdWjOT7JtRnw,checkin_info.1-3,1.0
8261,A3Jv-FFRsDEWXxKJ6ZIxfg,checkin_info.1-3,1.0
8262,6MC-Ojl29-8N0Cg7ybAIPA,checkin_info.1-3,1.0
8263,xH5axHFadmc7Veutt376TA,checkin_info.1-3,1.0
8264,gOlJQuE3WYeMgXXDKYfdeg,checkin_info.1-3,1.0
8265,XGBK1_iyfPC2_0nmAo12WQ,checkin_info.1-3,1.0
8266,R4mr0sYATMaYHBLDKiglEQ,checkin_info.1-3,1.0
8267,BEoK3ywYnlaLU3oftgRWBQ,checkin_info.1-3,1.0
8268,rtxbB81jnmJ0OiGmS9xECA,checkin_info.1-3,1.0
8269,EDcyBB-DthAXOQzMSVfGPA,checkin_info.1-3,1.0
8270,bxXXYKUr_9VorNvZPD6ToQ,checkin_info.1-3,1.0
8271,KAxevTSEIuw99MUKnlzw5Q,checkin_info.1-3,1.0
8272,Z9CxN7LXfCFVgxJXX8CHJA,checkin_info.1-3,1.0
8273,R2HLYDDjLfBDdkyKVtofBQ,checkin_info.1-3,1.0
8274,2f8o3-FRnq3rwmstUCOZ7A,checkin_info.1-3,1.0
8275,pKKupk4E3Z3bxQ-7r9VVJA,checkin_info.1-3,1.0
8276,rlMj1YMMQOPtGDkfz529Og,checkin_info.1-3,1.0
8277,64T6cR15UY0I_b9ayMiNRg,checkin_info.1-3,1.0
8278,6BuCNx2gO_GYiXm2KRdMXQ,checkin_info.1-3,1.0
8279,YJmHANxQvmldWbxqzwdaQw,checkin_info.1-3,1.0
8280,WKLenSMffHdt_U7c2RDO7w,checkin_info.1-3,1.0
8281,wJyXaVs2BCkWCkhg45sqTg,checkin_info.1-3,1.0
8282,zj_cfXL3H2OmZHVYYrNI2Q,checkin_info.1-3,1.0
8283,CtCNNCxA7ZYhTIBI_-FB0A,checkin_info.1-3,1.0
8284,usmWjatZCCVaLHHapdDICQ,checkin_info.1-3,1.0
8285,X3KntOlUTkVL4KUKQcPehw,checkin_info.1-3,1.0
8286,HmieoxfEuZT91ojxluadZg,checkin_info.1-3,1.0
8287,VRYTY0V7WZcP-yzv7bkllg,checkin_info.1-3,1.0
8288,LcyRdze96F97xuiV1AG2eg,checkin_info.1-3,1.0
8289,-K22CWorrReIV_kgLa6dmQ,checkin_info.1-3,1.0
8290,DiEGst8EG0OjqsDdGAlo7w,checkin_info.1-3,1.0
8291,lf8vrwpVGZKx12fOqEsIug,checkin_info.1-3,1.0
8292,wzk5FU5ccZeRduXzbDzcOw,checkin_info.1-3,1.0
8293,NcAI7SE1SNlrOEfFg9Wzuw,checkin_info.1-3,1.0
8294,bbi230ds25DLJ093eaSryQ,checkin_info.1-3,1.0
8295,eZT3KnWP7Zz93KH0EvWSlw,checkin_info.1-3,1.0
8296,pQ3kRVmttsV1bHxuTf7TAg,checkin_info.1-3,1.0
8297,xuITVCoB3gj4S8jHvTvvsA,checkin_info.1-3,1.0
8298,jp6L42t6Hrb4a1VZH5ag3g,checkin_info.1-3,1.0
8299,gOvePNZVP2jU9vnj6gmYqA,checkin_info.1-3,1.0
8300,kFy_0I24X8jTVLOdJm2NnQ,checkin_info.1-3,1.0
8301,Paxv-eS5fc5AkABCkdX1pA,checkin_info.1-3,1.0
8302,vFJmFFfPVhHkC3bWOeZnNA,checkin_info.1-3,1.0
8303,qt1L3A6TpSw_36uFsugUew,checkin_info.1-3,1.0
8304,KZfhb_wZj1qqKMJIN0PF7Q,checkin_info.1-3,1.0
8305,yc5AH9H71xJidA_J2mChLA,checkin_info.1-3,1.0
8306,Cyqav-yBpo8O7VW6c4-ohA,checkin_info.1-3,1.0
8307,tlH1ciAK3t_hrX6FS5VCDQ,checkin_info.1-3,1.0
8308,pPfQ73--Y_h5Or0aqDgEGA,checkin_info.1-3,1.0
8309,Lgb8AX1VZOrPTD60jNiDgg,checkin_info.1-3,1.0
8310,mgllPJA6NQXlJurFWAkqQg,checkin_info.1-3,1.0
8311,HxV4JCF-h0Novbbz5doapA,checkin_info.1-3,1.0
8312,k8kHdYFsUGFAFK5Pus9soQ,checkin_info.1-3,1.0
8313,cPmbPQepAatet3QMUZaSeg,checkin_info.1-3,1.0
8314,gGeVLZ9j_wAYKbaqgnKSJA,checkin_info.1-3,1.0
8315,0FmQpDFbWRIPHYBInCTwlg,checkin_info.1-3,1.0
8316,05tazaFQt1EnQ_Gk_1AFyg,checkin_info.1-3,1.0
8317,_ovS0tPR0-kWtQDtCFE3KA,checkin_info.1-3,1.0
8318,WRjMDL79KQ0ZG5yCdfJiYA,checkin_info.1-3,1.0
8319,yU07gf7EqYgYEyCyWqRnkA,checkin_info.1-3,1.0
8320,_ugOf0Mdh2LSDK48EeaEpw,checkin_info.1-3,1.0
8321,VRtVE5VHgVUISPxV3jY_CQ,checkin_info.1-3,1.0
8322,K4VHuqUFwc4eeC8LkMLyTA,checkin_info.1-3,1.0
8323,oKWSszuFjEgpD-DE-FMHuw,checkin_info.1-3,1.0
8324,wim-TKBRSGeLuzjj3SaOIQ,checkin_info.1-3,1.0
8325,hzkF1vPoZuaKR8ysgJFqoQ,checkin_info.1-3,1.0
8326,4wcDUnb2y2fW8sSzFd8EaQ,checkin_info.1-3,1.0
8327,c6EpEvtu-h4NbCGt4Q-S8g,checkin_info.1-3,1.0
8328,H3lptotMfhHlmhtWQ49New,checkin_info.1-3,1.0
8329,2S8fXZLOsTviamxZGUveZw,checkin_info.1-3,1.0
8330,vUmCtldBjn_AuHW4tg2LZQ,checkin_info.1-3,1.0
8331,yY5y9PjyPWd-8Pl1XkkBVA,checkin_info.1-3,1.0
8332,wLXMGj9MgyG5FiFmUQV2gA,checkin_info.1-3,1.0
8333,af4saM2obxtAbYfItxb20A,checkin_info.1-3,1.0
8334,eb-d7bMXnzO8DGWJ5x552g,checkin_info.1-3,1.0
8335,APqNBHNYGNQJiXuXBg0goA,checkin_info.1-3,1.0
8336,Bs7FcmlfHfCq2lf-FUKLCw,checkin_info.1-3,1.0
8337,CApvjaNmMJUnfzz5hVpjrA,checkin_info.1-3,1.0
8338,QpcuYhWBYrXS4Qvljh5S4Q,checkin_info.1-3,1.0
8339,noLH_u4MJzfXYYHqcByjnA,checkin_info.1-3,1.0
8340,aBUZtKoIzaIPgbPwR6-y4A,checkin_info.1-3,1.0
8341,W5485W1TIxQz2-eJ47P_Jg,checkin_info.1-3,1.0
8342,5ExteHEMPi6e_rinQ6RrIg,checkin_info.1-3,1.0
8343,YppzR-sn8y15dmUd1lLcfw,checkin_info.1-3,1.0
8344,WABUiaGydiYUcwVh8oc4cw,checkin_info.1-3,1.0
8345,3mrp7wim9_rCMTO3kRp3Rw,checkin_info.1-3,1.0
8346,gI6EdLUhD1JourBHN-C4lg,checkin_info.1-3,1.0
8347,-yxfBYGB6SEqszmxJxd97A,checkin_info.1-3,1.0
8348,BUpMSaHWxlWTgKTDIzz5Lw,checkin_info.1-3,1.0
8349,98Cs_twO8VAroN3oA5TkGw,checkin_info.1-3,1.0
8350,ZMbvNZ8CXNmVuStXgx6U0Q,checkin_info.1-3,1.0
8351,bl9N61Xpu6JAN-mk8qr5ow,checkin_info.1-3,1.0
8352,abN3TI-6TkzvdjeOCjXawQ,checkin_info.1-3,1.0
8353,szw8OGJlsqaA3i2oe7dn9A,checkin_info.1-3,1.0
8354,8WpmSPNeHncqqRf6ultGiQ,checkin_info.1-3,1.0
8355,DUADdTz_2yQvgQ701IhL0A,checkin_info.1-3,1.0
8356,a9fNfb-CIF4MnDnvX5tkOw,checkin_info.1-3,1.0
8357,oaakO-X7uOXNxqsxjDSKfg,checkin_info.1-3,1.0
8358,6AzMTcurmx6paLFlkYPrMQ,checkin_info.1-3,1.0
8359,gs-3cqCnK_R4R_ApBaRhYw,checkin_info.1-3,1.0
8360,qQNjHyoFL3_0xugLf8sM2A,checkin_info.1-3,1.0
8361,-_JFNFowR43X1dhbrfEuBA,checkin_info.1-3,1.0
8362,u7LsppsK04MpkUej6KcEuA,checkin_info.1-3,1.0
8363,gpDBMFyRvxOLX-GZ21QATQ,checkin_info.1-3,1.0
8364,74NT13vpDleoNrkxQdEpsQ,checkin_info.1-3,1.0
8365,LlAFlTGHWVds8xQS-ly9Bg,checkin_info.1-3,1.0
8366,1xZbo0U7inuNHjx1bElwdg,checkin_info.1-3,1.0
8367,yfzr4CJpDnbMYq91ADc9dQ,checkin_info.1-3,1.0
8368,BTSigmp5qWH2Fq9-xJETzw,checkin_info.1-3,1.0
8369,sh1-BzB29lIOA2qQ_PxN-A,checkin_info.1-3,1.0
8370,1Fudh7tTDIUBDiYcwhLtVw,checkin_info.1-3,1.0
8371,EEC7t11ciQ6XUjkudRbYSg,checkin_info.1-3,1.0
8372,Edj0quZE5k1WcAtf883j6w,checkin_info.1-3,1.0
8373,FY-6BUOsOimg9CFpNFT6lg,checkin_info.1-3,1.0
8374,-4mNZfAXMd2mxEsD2YRcaQ,checkin_info.1-3,1.0
8375,kVNFKuTSm9nfsRCUiG05LQ,checkin_info.1-3,1.0
8376,qy7DyCFqyTPDctp_H1n-Pw,checkin_info.1-3,1.0
8377,2m81b6Cg6X-ZzjkUMAWa0Q,checkin_info.1-3,1.0
8378,j6gsvLJfIfCw5uiIicTq_A,checkin_info.1-3,1.0
8379,h1kwVr1eTpBK0rWfcm5QSg,checkin_info.1-3,1.0
8380,05fTEsjUPVo5jks8PpNKCQ,checkin_info.1-3,1.0
8381,UlKgSWOQqZNY_GC1UabX3Q,checkin_info.1-3,1.0
8382,m_UDpdghmxFtjwyG17sItg,checkin_info.1-3,1.0
8383,Pfb6VOIiroqDWOebfgWGPQ,checkin_info.1-3,1.0
8384,nHQ11YXvzL8awYoF-uD16A,checkin_info.1-3,1.0
8385,wMGkOxmRS-JxMX6r62rO5g,checkin_info.1-3,1.0
8386,hD_tY2zhUv7vMq6e9sg1ug,checkin_info.1-3,1.0
8387,0xWF7PpTNl-awqg2YGxxFQ,checkin_info.1-3,1.0
8388,nlfCBP3IPVHb8I0yW95ppA,checkin_info.1-3,1.0
8389,9ukH6jqFMZsynKx5KADP5Q,checkin_info.1-3,1.0
8390,_UwTT26cCBa6QA5tpue3Rw,checkin_info.1-3,1.0
8391,N3PG4S3lchF0ykAooFjA_w,checkin_info.1-3,1.0
8392,76aAcaTbLZwV5-ilnqjC5g,checkin_info.1-3,1.0
8393,wcrmyGHXNWFXU0DiLq_Miw,checkin_info.1-3,1.0
8394,Nv3oky9GGH5KPiXjXIOSKw,checkin_info.1-3,1.0
8395,e3izESeW0BUx0s96FdSLag,checkin_info.1-3,1.0
8396,gGfK9Qq9gSQf_4gr5aS4IA,checkin_info.1-3,1.0
8397,2xczXFsc4GeilxL8B8R3Vg,checkin_info.1-3,1.0
8398,ET9F32B8mz3q8lNmtDMlcQ,checkin_info.1-3,1.0
8399,tfVKzEDu8XYyP8KO1dsNvQ,checkin_info.1-3,1.0
8400,VsWC2EDBmXIFQm6qKgcY_Q,checkin_info.1-3,1.0
8401,PBej5DE0QOF-XW0pK1cL5w,checkin_info.1-3,1.0
8402,Os3C2e1yP2pOM9TfWJ7fRw,checkin_info.1-3,1.0
8403,ew0ioRqPWVvRVij0UQ3cvQ,checkin_info.1-3,1.0
8404,57vXy5NIdmAFk1hhmsBLcg,checkin_info.1-3,1.0
8405,JxqtmneayPXU0nSHxC5YOw,checkin_info.1-3,1.0
8406,vEuU_WVepg75unEIbQr-bA,checkin_info.1-3,1.0
8407,bkJ_xtA5M6-w_6B5KB-wDQ,checkin_info.1-3,1.0
8408,iPIbM34qhj3Slz1HiWVYVg,checkin_info.1-3,1.0
8409,ERtc-EXdP9erEBoh7droww,checkin_info.1-3,1.0
8410,TfTlOE6h9E9o34dEkw9L_w,checkin_info.1-3,1.0
8411,X6mWr96ibKdXQSA6mpH90g,checkin_info.1-3,1.0
8412,6imLt53br7SJ3av07jjH7w,checkin_info.1-3,1.0
8413,24Pyg1ywhjaJDaE9v2tWFQ,checkin_info.1-3,1.0
8414,K48K9_N2EOlk1nCLhXxlUg,checkin_info.1-3,1.0
8415,5nCo6iU2uysEthHY5m72Jw,checkin_info.1-3,1.0
8416,DW6SI2KxcfXBHeo9jEr4lQ,checkin_info.1-3,1.0
8417,jcJLwFit9lwYCiDBV7fuqA,checkin_info.1-3,1.0
8418,k9IeywtgfSTiuwplTU-3gA,checkin_info.1-3,1.0
8419,WD5l9HdTjDbqPRocncCrEQ,checkin_info.1-3,1.0
8420,SDwYQ6eSu1htn8vHWv128g,checkin_info.1-3,1.0
8421,NEXdqFaG_i5n5tuPs6y12g,checkin_info.1-3,1.0
8422,a9Z5KKEDaC4Y4MHiRZhzzA,checkin_info.1-3,1.0
8423,-V44Z21fJclQb3NJRe-4dQ,checkin_info.1-3,1.0
8424,LvU4uahiPfogOYL2CmQUDQ,checkin_info.1-3,1.0
8425,_OFdbk31-9UJnWDwqDbsPg,checkin_info.1-3,1.0
8426,XGUrSgfo-ZN9Ib1pIPU-SQ,checkin_info.1-3,1.0
8427,IwShjaQLAvqV2msU4bh3ww,checkin_info.1-3,1.0
8428,CkUe7QIoJMj95OsPlFnuCw,checkin_info.1-3,1.0
8429,heBREJDcYo2skmEuyxk1vg,checkin_info.1-3,1.0
8430,g5jQgLcnB338vsGHyyL4WQ,checkin_info.1-3,1.0
8431,LvhE1A5fhtEgR9mtd7IPMg,checkin_info.1-3,1.0
8432,4wYG8byvCI62xTWKpOSwdQ,checkin_info.1-3,1.0
8433,Ucpbu6vBSHzUM6JzRPlj_Q,checkin_info.1-3,1.0
8434,dGXEi7IY62e5bld71l-WUg,checkin_info.1-3,1.0
8435,_CIodPGuvPP2khYkDk1jKw,checkin_info.1-3,1.0
8436,hsM6PF4Of6RMNcQV_c-FVQ,checkin_info.1-3,1.0
8437,6UXw7_U13Th0PZlMXZbjMg,checkin_info.1-3,1.0
8438,r2H1jTKmddPqkNfq08DH9w,checkin_info.1-3,1.0
8439,peA3F-PnIfijYr8HuG-A-Q,checkin_info.1-3,1.0
8440,jnmq1HznoT0Fje11rxQOew,checkin_info.1-3,1.0
8441,98vAzx0KhzFdvuaLdAbMXQ,checkin_info.1-3,1.0
8442,8Vwq4Y5bo1VImwSBMuO3Xw,checkin_info.1-3,1.0
8443,VGEDKb2awdcfZFy1AR5yQg,checkin_info.1-3,1.0
8444,OsbNbrhhQldQYjj-DS91mA,checkin_info.1-3,1.0
8445,l8JIAsWIO2-0g7jftcD3nw,checkin_info.1-3,1.0
8446,IqRNPvXvbUbxvfgC6cj6gg,checkin_info.1-3,1.0
8447,Fr9OoqQplP76DsntQ-2ufg,checkin_info.1-3,1.0
8448,nQ6GwkLZ9R13ejIaqZb7HQ,checkin_info.1-3,1.0
8449,Xh72J-rep2vkskAq1TCMeQ,checkin_info.1-3,1.0
8450,oGIrd1goDHNwhD04gjh52Q,checkin_info.1-3,1.0
8451,ne44CkXiTPRCx0UQrP4AsQ,checkin_info.1-3,1.0
8452,NPtkN22qeKnJNROKkSwQzg,checkin_info.1-3,1.0
8453,IR_x6OwT-AEMBOaP83WbFQ,checkin_info.1-3,1.0
8454,iwFGxwkDJQhPSI1Cj24QYQ,checkin_info.1-3,1.0
8455,3xEB9FyFXolq1b_Qn_BFtg,checkin_info.1-3,1.0
8456,zF2z6b8Hg0Yn7rnxcZGJWw,checkin_info.1-3,1.0
8457,5YAcdfhksYspetBRU2cxKA,checkin_info.1-3,1.0
8458,alWTl5MRC4VE2t9W1mNSIQ,checkin_info.1-3,1.0
8459,tXydHtnQ2sU37kXy30CBLw,checkin_info.1-3,1.0
8460,pPwYr1PwAnsNaZllnwQ_GA,checkin_info.1-3,1.0
8461,AVQMHeyByhkkYEeDbH9HbQ,checkin_info.1-3,1.0
8462,hsgTsHqun5t2vZyGNMILZg,checkin_info.1-3,1.0
8463,t1KqIrAt5KHS2Mz0mt3oQQ,checkin_info.1-3,1.0
8464,xV3OGVeNZyARob-L1SSTPQ,checkin_info.1-3,1.0
8465,efnAZU_ozloDkyO8lFbnfw,checkin_info.1-3,1.0
8466,2Hh2SOWvp5IkAAO4PQ0n2Q,checkin_info.1-3,1.0
8467,XC9Z7nHuJPnghOzsTdCujw,checkin_info.1-3,1.0
8468,KP-wkqDHczO7i5Vm_sUhAg,checkin_info.1-3,1.0
8469,Xq1FtLSV54Spf-HfONc1aA,checkin_info.1-3,1.0
8470,a-h7KYy1gCv8Bld-lDt7nw,checkin_info.1-3,1.0
8471,4KwEzJyeuHqna7_A_eeI3g,checkin_info.1-3,1.0
8472,VITfBcUDd5Gigq8H1MU8Hg,checkin_info.1-3,1.0
8473,VHCYxuMllRr0U9lbnBMuyA,checkin_info.1-3,1.0
8474,mrGv53Ita3HysOXTONDTlw,checkin_info.1-3,1.0
8475,-WBSpCGGbkg-aeWd1tYOBA,checkin_info.1-3,1.0
8476,Mt5fXe2EsPyFcZRU8y4j3w,checkin_info.1-3,1.0
8477,wMXmvFbstFdfyhA1DEn6-w,checkin_info.1-3,1.0
8478,moX-9x1Z76IlcAM3bAu4bg,checkin_info.1-3,1.0
8479,QhwkFogGQA-Ar176Ul5PUQ,checkin_info.1-3,1.0
8480,wdvj_rYC2HDTv8-DvkEJTw,checkin_info.1-3,1.0
8481,X4G7Zr-7fOr1bBP4iiONuw,checkin_info.1-3,1.0
8482,YxN8TC0rCVr_1EkpnKsaAw,checkin_info.1-3,1.0
8483,N48xgV8QreZycPU3qwfzvw,checkin_info.1-3,1.0
8484,wv2AUfRGki23WqQ5nul6Pw,checkin_info.1-3,1.0
8485,9ziO3NpoNTKHvIKCBFB_fQ,checkin_info.1-3,1.0
8486,5OKffUNl_FrUXTqgZFCejg,checkin_info.1-3,1.0
8487,dw92s46u8Url4KxhZeFQvw,checkin_info.1-3,1.0
8488,ZOJEBgWfxg35zbr_HNWvrQ,checkin_info.1-3,1.0
8489,y_Ob-aXysMJrBoAfQ-YEDg,checkin_info.1-3,1.0
8490,psZF-7maJzwhtfesiSrACA,checkin_info.1-3,2.0
8491,5oaHZw1g-Rbiianma5zU5g,checkin_info.1-3,2.0
8492,0enMncxkQZB0-rHnoFMGLg,checkin_info.1-3,2.0
8493,e8zOZr3nMejZy4Ei9eCcaw,checkin_info.1-3,2.0
8494,A-y20kJLEs-FE7g_idjbPw,checkin_info.1-3,2.0
8495,N_mLuCdN1wbY86Xt0DivcQ,checkin_info.1-3,2.0
8496,Cv3YihTcvtnJrBkBsi-svw,checkin_info.1-3,2.0
8497,vbZ0BWZK1fbBjetxe3sTOQ,checkin_info.1-3,2.0
8498,QTJdaJ9IWf0fC0bK2Bdw7Q,checkin_info.1-3,2.0
8499,tirnCFwpur4bdtBizlUAnQ,checkin_info.1-3,2.0
8500,TOIEnawVy0ymCz9iWESwYQ,checkin_info.1-3,2.0
8501,07AyHxEKx-BTO_pKRLG4Iw,checkin_info.1-3,2.0
8502,tnj_ngdNwdnQEvi3NSNWsw,checkin_info.1-3,2.0
8503,Yrjj_LCy_bPD_PINGjhdng,checkin_info.1-3,2.0
8504,OvE1oiSg9gaB9cLGzBPlnw,checkin_info.1-3,2.0
8505,gCkPJh3AZ6TODJ39Fu11JQ,checkin_info.1-3,2.0
8506,Eq7nL5jKBog8llut8i292A,checkin_info.1-3,2.0
8507,S3iZm7-MKPhvXWZRPqC_Og,checkin_info.1-3,2.0
8508,aBL4VmzUzg0JX8K1PzWg4A,checkin_info.1-3,2.0
8509,hsRwhrj0zPJWm_5Z3ZemMw,checkin_info.1-3,2.0
8510,ZVabFAYFVw3kDk2HyHNqhg,checkin_info.1-3,2.0
8511,PktpHqJXlb3Uv3zxbqvD8g,checkin_info.1-3,2.0
8512,knx2oH7ORKVmamFlqdk9Xw,checkin_info.1-3,2.0
8513,whJLVLRto7nVjmwk_XBV3g,checkin_info.1-3,2.0
8514,ubCpRQQN8NBtXTxgD72lpw,checkin_info.1-3,2.0
8515,vPFiYlgyTpoqonN3rZkJhg,checkin_info.1-3,2.0
8516,vKSRdX3g9kw3Xakw9FsyMQ,checkin_info.1-3,2.0
8517,7kxfOQhZDbHkDAK_xOxGYQ,checkin_info.1-3,2.0
8518,kgW2EyuL8d3vA8mkU89A5w,checkin_info.1-3,2.0
8519,_fn0UIgqzCtxXcmHRi8FOw,checkin_info.1-3,2.0
8520,rP3dnTkWtRUPtcFClkZ9lA,checkin_info.1-3,2.0
8521,HI7tHbCuLMV9MzXXDPamjA,checkin_info.1-3,2.0
8522,NgtHeii61KsVwqNjXIwX-Q,checkin_info.1-3,2.0
8523,DAha3IRYbGJh0UbvMHJ77w,checkin_info.1-3,2.0
8524,jmgKs7CTqSWWwJnFnPIf4A,checkin_info.1-3,2.0
8525,kugSyxwoF8ijPqlwr7sQXg,checkin_info.1-3,2.0
8526,naLrErBuJr9IWd6_rv6-XQ,checkin_info.1-3,2.0
8527,XNtSLbyznmRpoTtM0v0cjg,checkin_info.1-3,2.0
8528,A4q9jha6NNbbcuF5RFy7sg,checkin_info.1-3,2.0
8529,gl4T1-8baLVWGVvBkka3WQ,checkin_info.1-3,2.0
8530,84P81rt77GXdsRI7MpIlLw,checkin_info.1-3,2.0
8531,dfb_VmNKMJ8QjVi48y5vcQ,checkin_info.1-3,2.0
8532,gtVQ_gwug7QQ4MW72T4jxA,checkin_info.1-3,2.0
8533,Gu0L9ZxxCQkQbRvRes2MYw,checkin_info.1-3,2.0
8534,P2dpstAB-U4as4vkdIDZow,checkin_info.1-3,2.0
8535,7A792nNUEhTfE26q1X_2tQ,checkin_info.1-3,2.0
8536,9OPheVf5o8sRcRHxJDl4-A,checkin_info.1-3,2.0
8537,uQyrVlJS4nh2Y3C0fCy3fw,checkin_info.1-3,2.0
8538,8sy3b4PBlbWrfs3UxSoO4w,checkin_info.1-3,2.0
8539,qS1e8z6XXjN2IewBAfq5_g,checkin_info.1-3,2.0
8540,CK_UGWewjljh1D1KiIhadQ,checkin_info.1-3,2.0
8541,adWsxv0LhUzD_NeEjXMwiA,checkin_info.1-3,2.0
8542,U6stLkJYMaro_4-3KI84_Q,checkin_info.1-3,2.0
8543,8OAxRICR00G9xwdq3OdjCA,checkin_info.1-3,2.0
8544,xNyTjXh2FRuT4Z8Ncj9WhA,checkin_info.1-3,2.0
8545,KzNfOL7OtUVwMxvJZQIVHw,checkin_info.1-3,2.0
8546,BQjGE1Z3nk253XzIZqt8Gg,checkin_info.1-3,2.0
8547,aidjBZ-cLeRmrsAPM6ZkcA,checkin_info.1-3,2.0
8548,mAlREmwuZNrn9dmoDBE8fw,checkin_info.1-3,2.0
8549,-QMaaz6TS5DGuxyMg8kxQg,checkin_info.1-3,2.0
8550,OF7wkQXbhPLsM_otADEmeA,checkin_info.1-3,2.0
8551,PiDKW4Tqn98_D8WUcBQZow,checkin_info.1-3,2.0
8552,6_XNaQYrW2wTv0ymuOPUyA,checkin_info.1-3,2.0
8553,wnKlePeaeikRHkIOtJSu_g,checkin_info.1-3,2.0
8554,i98vDwJCbC4RHvDo0_XQuw,checkin_info.1-3,2.0
8555,xx8DVj1NQfJR33B9e8t5vg,checkin_info.1-3,2.0
8556,6IRoWd6N__OVMNQfvu1Ccw,checkin_info.1-3,2.0
8557,rVrpTOznd_NjplDvSK8OfQ,checkin_info.1-3,2.0
8558,r1Kk8RR0x8qiSzaEluagPw,checkin_info.1-3,2.0
8559,6WyRYIPsW51EaoFaht-I5A,checkin_info.1-3,2.0
8560,glmwOs55H49Q_D8ENZtqYQ,checkin_info.1-3,2.0
8561,if4obdFN0d01nh62DzpwFA,checkin_info.1-3,2.0
8562,Ntzv4OWdwq1lNW7lnTJoyg,checkin_info.1-3,2.0
8563,MrdrLskyOx0wCf_9KNsp2A,checkin_info.1-3,2.0
8564,kdPxX4mVjaaDNJaG3ROeMA,checkin_info.1-3,2.0
8565,mNHBaryidHifpIIdlKb5ew,checkin_info.1-3,2.0
8566,YeKK0Re1_YJX5ZnZDWxzvA,checkin_info.1-3,2.0
8567,H7EdgWJrR_nBJGRDWP2FGA,checkin_info.1-3,2.0
8568,Lbop648B0FlHlq6pVuOaoA,checkin_info.1-3,2.0
8569,modnOTYDsotSTmWKXBJvpA,checkin_info.1-3,2.0
8570,6_3QPRIym6QXqW4DTVvXmg,checkin_info.1-3,2.0
8571,zN33MhQmlCB3yhlunL4M9Q,checkin_info.1-3,2.0
8572,YBftkbXRwi-CB6zlAAk5DA,checkin_info.1-3,2.0
8573,G_bvx3BjuoWr9A_zfdZ6IQ,checkin_info.1-3,2.0
8574,WFC5_iR5nTOwNf3QqYB02Q,checkin_info.1-3,2.0
8575,s8KRwTTrQDSKrS3hOjwYLw,checkin_info.1-3,2.0
8576,ME8gcI4BXjmFq7zEMtk3ag,checkin_info.1-3,2.0
8577,6st0CO6NYaC2mG3DSy1j6A,checkin_info.1-3,2.0
8578,sC58XGwsZowovN1CnKktOg,checkin_info.1-3,2.0
8579,PquWeh1M1_y2D6C5kYOevA,checkin_info.1-3,2.0
8580,JkV8OwKCqzghteyspyZqZQ,checkin_info.1-3,2.0
8581,8TbIx8H3FufrHlYZH4IcWg,checkin_info.1-3,2.0
8582,VcgYPX95J6_mfrEopzR0Zw,checkin_info.1-3,2.0
8583,qUUs7IIytYWyWlWXH7Rz-w,checkin_info.1-3,2.0
8584,PhE7XCfBJLDRswoc8OfqUw,checkin_info.1-3,2.0
8585,RzVwAdOxT9JQkeoeBMYPoQ,checkin_info.1-3,2.0
8586,SfrHdU4NCkYWvERnWaOUqQ,checkin_info.1-3,2.0
8587,_AtU1W9qnTHHtLTPGKxc9Q,checkin_info.1-3,2.0
8588,QRXv7Jvq_SuiiT_SKvbdig,checkin_info.1-3,2.0
8589,joAECABk39jQRM59nQpxaQ,checkin_info.1-3,2.0
8590,vGm5HVOg8M-I7lzAFLzrcg,checkin_info.1-3,2.0
8591,iqSs3u2rlsiCDPu-jWj0Jw,checkin_info.1-3,2.0
8592,6ii5JM4zVaonwvgVcj9mfQ,checkin_info.1-3,2.0
8593,aM4c8qSzfJeJSApfQWz8IQ,checkin_info.1-3,2.0
8594,sJpv6MouGQhQOt0V0W0UYw,checkin_info.1-3,2.0
8595,YK9JsdBPgMvVSIGMuplX6g,checkin_info.1-3,2.0
8596,sLZLeYhZRUIfqFWMlEwp5g,checkin_info.1-3,2.0
8597,3fV9sL5LklD9ZSeONKmjkw,checkin_info.1-3,2.0
8598,WoQwW8hWHPz7uiL_8zHwwQ,checkin_info.1-3,2.0
8599,cqIHyZ3Q0D4vBi-vb4mi-g,checkin_info.1-3,2.0
8600,0jidz95lm_uJomdgCGo2Hg,checkin_info.1-3,2.0
8601,9b7MUe2D37ZSJ6RegW-SWA,checkin_info.1-3,2.0
